job_id,parent_id,url,sub_job_id,routing_key,recorded_throughput
eab0091f-88ff-4c06-bce0-88ca2ce3d248,eab0091f-88ff-4c06-bce0-88ca2ce3d248,http://103.1.65.125:42398/piece/baga6ea4seaqf3cjrphoo4sftfutoqlzms6xwym7vj6xvqqqvcpt5v6tit2si6la,e22d95c0-6b7e-42ae-8302-cd1e121fffb4,singapore,198.17704842431428
35413cb0-1c14-4041-8a48-2c07cb384735,35413cb0-1c14-4041-8a48-2c07cb384735,http://157.148.101.187:58420/piece/baga6ea4seaqpl36xzc5tjhqsfgi243e52fvzlgrugsc6xyfbfq4fttcymvnrgna,e1f60c6a-4b85-40f2-8ca4-eb6f01e2a5d7,us_east,183.44518171862012
23bcaba1-e419-4e9c-a4c8-2632873d454e,23bcaba1-e419-4e9c-a4c8-2632873d454e,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,7662125c-57c0-4c0f-a696-c8dda81ad2b7,singapore,180.60621454267292
86873df7-323e-40b9-a8b5-f13e825c4437,86873df7-323e-40b9-a8b5-f13e825c4437,http://157.148.101.187:58421/piece/baga6ea4seaqnzy6ye4p53dv4d6vos3vjrvoudbfbd4mqphwarz5gkjurgxhtudy,205c37a1-b5f3-4cce-8a0a-7f4d30dc7996,us_east,173.7497353272841
4ebc1977-6ca6-4ca8-9f75-ed2c0c39c5e4,4ebc1977-6ca6-4ca8-9f75-ed2c0c39c5e4,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,12b6557c-e473-40d7-ade5-d3367a0aa177,hong_kong,170.76121450781116
887bf991-5683-4bfb-8e38-09e2d344a333,887bf991-5683-4bfb-8e38-09e2d344a333,http://157.148.101.187:58420/piece/baga6ea4seaqev6jwzmjtsppdyhaocy4ao5ky5e2lbygxvskyam7uaneemtw54dy,fb3b51aa-f6e2-45ab-bef8-9c83b0ef5d60,hong_kong,164.69888122158795
e9f94805-e0ba-430d-ab6d-eb022ce9e6d5,e9f94805-e0ba-430d-ab6d-eb022ce9e6d5,http://157.148.101.187:58420/piece/baga6ea4seaqev6jwzmjtsppdyhaocy4ao5ky5e2lbygxvskyam7uaneemtw54dy,21b95281-18e7-45df-814b-70635dc55764,singapore,161.88626124260495
e9f94805-e0ba-430d-ab6d-eb022ce9e6d5,e9f94805-e0ba-430d-ab6d-eb022ce9e6d5,http://157.148.101.187:58420/piece/baga6ea4seaqev6jwzmjtsppdyhaocy4ao5ky5e2lbygxvskyam7uaneemtw54dy,9b6b74aa-de3c-46ea-a42c-df737ab824ae,singapore,161.42727703947247
ec0779ba-08d3-4e1d-91df-237d310273c6,ec0779ba-08d3-4e1d-91df-237d310273c6,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,2bcc34d1-4ce0-42b4-ba37-a93ba7b1f881,us_east,151.81687371479538
4ebc1977-6ca6-4ca8-9f75-ed2c0c39c5e4,4ebc1977-6ca6-4ca8-9f75-ed2c0c39c5e4,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,47e9c760-e666-4bc5-af42-1738748f8da5,hong_kong,150.0599651023542
f6f76215-da14-4f20-872c-8a890bf9aaad,f6f76215-da14-4f20-872c-8a890bf9aaad,http://157.148.101.187:58420/piece/baga6ea4seaqpl36xzc5tjhqsfgi243e52fvzlgrugsc6xyfbfq4fttcymvnrgna,21bf35ec-94e3-48f4-ba8b-30fef1983681,singapore,149.30944524624758
fb40bef1-7318-4fb2-8aa3-6811377f3c64,fb40bef1-7318-4fb2-8aa3-6811377f3c64,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,0a24427b-64cc-43b0-b525-529cce258e6c,us_east,149.2516107434837
fb40bef1-7318-4fb2-8aa3-6811377f3c64,fb40bef1-7318-4fb2-8aa3-6811377f3c64,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,c40033dd-289e-4e79-b0a4-e4fd62a8da97,us_east,140.51037912907864
29794b4c-5d60-46aa-a491-2edfb1c23ead,29794b4c-5d60-46aa-a491-2edfb1c23ead,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,dee3e350-1c08-4150-b67a-062a1a19462c,hong_kong,129.9123104302362
731ce9e9-cbd9-4ece-952c-de4b5897cb0f,731ce9e9-cbd9-4ece-952c-de4b5897cb0f,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,b4453069-05c2-4edb-9a03-c195771d1638,hong_kong,126.80246158533097
ec0779ba-08d3-4e1d-91df-237d310273c6,ec0779ba-08d3-4e1d-91df-237d310273c6,http://125.67.244.19:7777/piece/baga6ea4seaqe4a4jgfme4llxyueaf3gudlolhsf4foe6n7kc6yl7krcjlt4owha,8cddc791-66ca-4ef9-83b2-a3893496efdd,us_east,124.08568972139125
852e3844-8682-4864-8743-eb6cae0cbf31,852e3844-8682-4864-8743-eb6cae0cbf31,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,61961d34-5b1d-417d-bc3a-d2f9f5cf45d9,us_east,123.79949517858977
c204528f-31a3-4f5c-a142-30632e18affc,c204528f-31a3-4f5c-a142-30632e18affc,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,517f317f-7108-48be-99a6-78118eb16adb,singapore,123.73647335391136
45211aa4-334d-4511-a2d5-64dd635af558,45211aa4-334d-4511-a2d5-64dd635af558,http://157.148.101.187:58420/piece/baga6ea4seaqpl36xzc5tjhqsfgi243e52fvzlgrugsc6xyfbfq4fttcymvnrgna,7740ad43-21c7-464e-b7f9-fcd63e3621d8,hong_kong,120.5727215718756
c7057de1-b64e-48ac-aafe-cc17cdd37556,c7057de1-b64e-48ac-aafe-cc17cdd37556,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,2985aa49-a121-4450-bb65-431df00dfffc,us_east,119.7308728570531
852e3844-8682-4864-8743-eb6cae0cbf31,852e3844-8682-4864-8743-eb6cae0cbf31,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,20974f9e-030d-402b-9e9f-49753a82ed3b,us_east,118.4629546293537
887bf991-5683-4bfb-8e38-09e2d344a333,887bf991-5683-4bfb-8e38-09e2d344a333,http://157.148.101.187:58420/piece/baga6ea4seaqev6jwzmjtsppdyhaocy4ao5ky5e2lbygxvskyam7uaneemtw54dy,bc439237-b3f3-4e0f-95c2-f03048006564,hong_kong,116.2189443642361
29794b4c-5d60-46aa-a491-2edfb1c23ead,29794b4c-5d60-46aa-a491-2edfb1c23ead,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,f29e8aee-381f-4744-a0a1-39014c6c5e66,hong_kong,109.94523657981233
731ce9e9-cbd9-4ece-952c-de4b5897cb0f,731ce9e9-cbd9-4ece-952c-de4b5897cb0f,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,ba650328-38b7-4b91-a706-8b5f1d15b5a1,hong_kong,105.07927872147643
ee20e442-b38b-4ef6-8646-b2a40ab1ca16,ee20e442-b38b-4ef6-8646-b2a40ab1ca16,https://wills.co.tt/bitbucket/harp-sd.img.dmg,f4bf668e-24fc-46ef-816c-765d0453c408,us_east,104.05827362505131
