sub_job_id,mean_bps,max_bps,median_bps,p90_max_bps
ce53945e-0bf2-44b2-a525-929291efb570,120657677.82962045,153806608.0,134053640.0,151497832.0
cf937433-9a1d-47b7-b1df-ec83762e4a81,11569380.98086058,21977744.0,10762784.0,16506800.0
d0ab0afb-6737-4be4-9dd7-cdf2fdc7027b,3154640.638825575,9736352.0,2930752.0,5479232.0
d186de20-a4da-4369-9864-3646ff421db6,230398388.50336993,260026048.0,223172276.0,235358128.0
d5fa4f27-abd8-4a27-a8a8-61d50eb8ec3f,50102700.96082775,82217778.0,46757630.0,66554424.0
d5fab82d-4423-45e6-bdba-aea92cbf7832,240334136.8258182,276687492.0,201360720.0,211620420.0
d803b205-0ec8-4499-96ee-2e89716c8c65,37781430.49232208,71684246.0,37258528.0,52134608.0
db0ccf59-602c-45bc-8a49-4a334853400c,232737792.52439493,290306892.0,205454776.0,231610452.0
db123cc5-2452-4184-8904-dacb535c397f,123044482.71879666,172029640.0,133251624.0,166071024.0
dc5d74a1-906f-42f1-a978-12830e9f215e,215037813.646702,239604904.0,211593589.0,217450152.0
dcf1e5eb-06fa-4940-9513-b18c87d0c82f,4532381.820734109,14762600.0,4504116.0,8243056.0
dd144e66-a450-441f-88e6-2403277bccba,120496502.15346798,153983624.0,137314572.0,151458384.0
e1800760-4ea8-493d-ae08-d557ae5128df,64280481.895206004,174307036.0,32119000.0,147322416.0
e22d95c0-6b7e-42ae-8302-cd1e121fffb4,25975462.091071725,292147068.0,2450016.0,71072184.0
e416f307-c56a-4b24-917b-71c342a68f6b,135403.6742051607,438340.0,124052.0,250504.0
e427bc71-33e2-4342-8683-52bc508573e0,138527.31513753897,581776.0,134664.0,251952.0
e44cfb32-b886-48dd-b920-c989cb71fa91,107062033.58814235,142801912.0,116865692.0,138523080.0
e547b5a3-63ef-4ae0-a2a0-939feed488be,2938095.708013445,5224204.0,2891530.0,4019056.0
e8fe9bdf-6c63-4e7c-afa2-d69cd043ba7e,141157.9518793049,665358.0,136836.0,267880.0
eb602615-2fa2-46a6-8f2b-66cb2b8f1fb2,44489809.178937264,80950440.0,41641716.0,58099552.0
eb7857d4-48b8-4f33-b44d-45b4814cfd34,3244754.1569432425,12693288.0,3189944.0,6298840.0
eca3a3be-aa12-4de0-96dc-8036c011cf50,233774671.12032077,359422560.0,212180056.0,288817016.0
edb86760-ae45-42c4-8f27-4dc60dfe4dc6,104546323.61732276,163359880.0,116198656.0,151286640.0
ee6af797-848b-477f-a57f-2491762e3a67,6617658.299521548,42346960.0,12907996.0,29805167.0
ef198208-6a7f-4a30-9cba-3f55295ed4c2,8000119.442093259,13999406.0,7986648.0,11256264.0
ef30abd9-8e8d-421d-bdb7-6e62b2450206,129767.82236903605,511600.0,111496.0,230232.0
f0dc35a3-4e0d-4b5f-91a9-46388d113690,244682801.19805092,298373432.0,217322446.0,241781730.0
f0e62280-8141-43f2-98d4-99a8f1c4066e,41616.87395181243,81920.0,49152.0,65536.0
f2257478-2a8e-436b-b3cf-97038db9a212,10343026.336555533,12533760.0,11100160.0,11665408.0
f24e565e-ec26-45fe-94c3-9f11d9ccd597,1006786838.8127506,695399446.0,695399446.0,695399446.0
f6d641a5-8b16-4f58-b7d6-7776ab813d7f,92211403.60031143,164921344.0,83255296.0,128630784.0
f7186b93-98e9-4410-9266-3e83342eaeca,141698688.4324504,248637528.0,176980352.0,232580656.0
f7212e3e-549e-4bc0-b780-84fb08ae0eab,1627762.119976371,3858780.0,1530810.0,2625080.0
f856950a-93b7-443f-8e06-7e1088e04376,111626942.3729882,145333856.0,121677790.0,139926696.0
f956fe34-1c6d-49b8-add7-ad96dbbc6704,2856917.6570578027,10097744.0,2720792.0,5904696.0
f96b3600-8b22-41c9-bf56-2483e33ec301,11952726.13562559,16522560.0,12003120.0,14724000.0
fa867e00-8cfe-4e59-8b20-5657746c407f,11654036.226637002,42527546.0,9569108.0,23114160.0
fa8e7d91-f803-4f66-9844-492453bb183e,129044.11422329796,1035998.0,122678.0,219118.0
fb3b51aa-f6e2-45ab-bef8-9c83b0ef5d60,21587411.759475976,67319676.0,17412924.0,37086176.0
ff98f515-293e-453e-841c-2b3e5adda780,82716586.93084368,153851448.0,71582644.0,143449016.0
